customer_id,external_id,first_name,last_name,email,phone,city,state,country,postal_code,child_birthday,created_at,updated_at
06b15d2e-d0b3-4223-a2b3-67924c764dd8,CUST-38753596,Nicholas,Gonzalez,tiffany67@example.net,(238)737-7929x574,Aguilarmouth,MS,US,01174,2022-08-10,2023-01-06 14:51:48.965074+00:00,2024-09-26 21:41:57.490763+00:00
c329b2e1-96d8-4315-a40b-2b63b25e19d2,CUST-80024614,Charles,Anderson,stephanie04@example.net,949.651.1055x96728,Port Alyssastad,MS,US,61097,,2022-08-09 12:07:55.070506+00:00,2023-12-17 13:11:26.189244+00:00
3714c238-b931-42b8-a7cb-f0de83af8671,CUST-21623926,Michael,Heath,kathleenmcclure@example.com,738-207-7442x149,Emilyview,GU,US,93456,2022-07-30,2024-06-13 13:36:16.916528+00:00,2025-10-27 12:32:56.056007+00:00
48193932-68b4-461e-90f5-28ecab91f6d6,CUST-41507958,Mario,Thomas,wholder@example.org,+1-671-969-4442,Cowanmouth,NM,US,68271,2013-05-18,2025-09-27 07:20:42.721481+00:00,2026-03-07 19:53:56.604015+00:00
501e7a8a-428e-4a82-87ab-726932dea131,CUST-13029990,Jimmy,Harris,manderson@example.com,(325)205-7521x49742,Bateschester,KY,US,51663,,2018-07-12 04:43:23.986626+00:00,2024-05-12 20:36:41.070883+00:00
eb1d0a89-08f7-48dd-a54e-e89bd4ce01dd,CUST-76069420,Heather,Hernandez,debracooper@example.net,952.638.4164x97984,North Angelafort,MT,US,68741,,2021-11-06 05:55:19.592999+00:00,2022-11-16 00:34:27.162831+00:00
119df6d4-bfe0-4bc8-b168-9df704fe4baa,CUST-03561494,Jessica,Beard,jamesross@example.org,+1-367-974-7731x3341,East Lisaberg,OK,US,95138,,2025-09-25 10:29:07.048822+00:00,2026-03-15 07:10:37.737884+00:00
3e173334-7912-4753-9209-862159a9e2c2,CUST-28687177,Lawrence,Brown,benjaminross@example.org,+1-555-798-9283x77522,Howardstad,CO,US,96680,,2024-02-02 17:59:49.727765+00:00,2024-10-20 00:00:34.285678+00:00
a4b7e08d-7edc-4351-a455-aee990b81c89,CUST-54106758,Michael,Dunlap,joshuahernandez@example.com,001-280-441-9111x688,East Markstad,KY,US,22863,,2020-08-07 22:44:32.752096+00:00,2024-12-28 23:03:34.127104+00:00
226f1293-4b65-43b6-8ce2-33793eac7e62,CUST-62047148,Annette,Johnson,scottbrandy@example.net,295.634.3306x666,Kimberlyberg,WV,US,30780,,2020-12-17 12:58:11.307127+00:00,2022-05-25 18:19:57.537311+00:00
37ea4efa-2278-4b50-9348-d9b5f68a6313,CUST-82205025,Megan,Nichols,tonyatownsend@example.com,(883)305-3789x40986,Ramirezhaven,AS,US,56473,2022-04-18,2021-06-14 04:16:38.550322+00:00,2026-03-15 14:48:30.802011+00:00
5d23d078-3300-449d-859a-d2f9918729d1,CUST-23857121,Deborah,Ferrell,hgilmore@example.org,001-523-457-3739,Kathrynton,CA,US,80320,,2023-06-18 21:04:52.123905+00:00,2024-08-30 16:56:38.635060+00:00
9321e548-ecb8-4809-9840-f890f32d214f,CUST-67031053,Jennifer,Wilson,faulknerallison@example.org,533-577-5312x84794,West Karaberg,CO,US,53528,,2019-06-05 11:43:47.748794+00:00,2022-08-29 11:49:20.747467+00:00
5699ff36-d728-4d1a-892f-823ebb98a331,CUST-07421787,April,Perez,cooperthomas@example.org,375-283-6492x89668,Penatown,AK,US,63525,2022-09-15,2021-07-28 21:36:18.770184+00:00,2024-10-09 00:28:55.060889+00:00
c267206e-2bac-442e-9a5d-08388f1540a2,CUST-65353821,Samantha,Rodriguez,sblake@example.org,+1-643-321-4749x354,New Tylerstad,NC,US,62003,2021-05-11,2023-08-07 03:40:31.635486+00:00,2024-01-12 01:57:22.772867+00:00
6f53c3da-b0c4-4bcc-bde2-4008ceafdd87,CUST-98796087,Patricia,Bishop,michaelgraves@example.com,(829)831-7707x72309,Danielburgh,AZ,US,33178,2010-04-02,2024-05-05 14:47:04.007187+00:00,2025-08-07 08:57:41.391220+00:00
1afb35d4-3213-4a96-b74a-b280d8b2e984,CUST-43059616,Andrew,Cox,evelyn35@example.org,001-483-486-0400x81982,East Madison,OH,US,83520,,2025-01-15 07:51:43.219319+00:00,2025-03-10 04:26:33.929072+00:00
6296ea07-59ca-441e-90a0-43df678c6bdb,CUST-42458197,Ethan,Young,jgarcia@example.com,(822)861-6733,West Jamesshire,KY,US,33862,,2023-03-14 10:09:44.504695+00:00,2023-03-31 05:08:10.761935+00:00
0452d9af-a758-4253-9d32-f5b34b6ba647,CUST-54132371,Michael,Richardson,olarson@example.net,001-945-559-2815x154,Staffordborough,CO,US,75493,2012-07-01,2020-08-10 11:22:35.889323+00:00,2026-01-29 13:05:45.352034+00:00
519c4476-3d4f-44f0-8057-dfccab7b3c43,CUST-46128054,Mary,Johnston,bentleyjamie@example.org,(655)760-0101,Toddbury,NE,US,36509,,2021-04-23 18:41:54.957774+00:00,2022-12-24 22:10:12.915176+00:00
2416d3fb-e95b-4461-835f-7e4e822cd1cd,CUST-62329861,Angela,Gordon,wagnerjessica@example.com,559.312.4704,West Linda,AZ,US,17597,,2025-02-03 07:44:13.339523+00:00,2025-08-14 05:33:30.013989+00:00
b7e07da4-18c8-45f0-9514-12839ecd6fd5,CUST-49214171,Andrew,Miller,mccormickkristen@example.com,2226480642,Leeburgh,AK,US,89318,,2023-04-02 11:49:39.858743+00:00,2024-02-07 05:15:02.697449+00:00
7643f3af-961e-473b-b7c2-f9cb834fdc8b,CUST-00734953,Amanda,Wilson,davidpatricia@example.com,815-306-4756,New Tiffany,CA,US,10902,2009-03-12,2018-07-06 22:58:03.996843+00:00,2019-12-14 18:46:22.755020+00:00
dddf37d2-d5c5-4e84-866a-dffba1ca9323,CUST-47340361,Lauren,Rhodes,austin14@example.net,001-285-546-0081x18465,Port Natalie,WV,US,59680,,2025-12-05 18:29:52.001204+00:00,2026-02-27 19:27:24.307154+00:00
5409756c-173f-43ed-bd1f-0b28cc8be66b,CUST-68493314,Robin,Sullivan,kathleen38@example.net,648.663.0188,Megantown,UT,US,21623,2014-10-24,2022-01-05 08:48:36.090768+00:00,2022-10-08 13:07:03.962437+00:00
d999d15d-c6b8-4c98-a6e5-d6131cc9247f,CUST-95431303,Nathaniel,Ayala,shannon39@example.org,6674282524,East Elizabeth,WV,US,12422,,2019-04-09 13:21:34.459358+00:00,2021-02-19 06:53:36.017956+00:00
35c5e13a-7bb3-4bb7-a544-701e73eb7d28,CUST-42176979,Natalie,Williams,michael20@example.com,001-479-988-4554,North Michael,DE,US,54380,2024-04-16,2023-05-08 22:17:37.905680+00:00,2023-12-13 10:23:33.348975+00:00
13527d59-f399-4f60-8187-456c02495de4,CUST-83281595,Stephen,Reynolds,hwade@example.com,001-498-676-0591x27972,Gonzalezside,TN,US,45746,,2023-12-05 09:06:43.660816+00:00,2025-11-03 18:02:44.486917+00:00
9f367e98-0f11-436e-9257-e10125109c5a,CUST-85565768,Alex,Crawford,shellyharper@example.org,(388)898-5155x19657,Port Tannerberg,VI,US,26014,2010-04-27,2023-10-13 22:13:09.286737+00:00,2025-04-08 00:39:42.197453+00:00
4ddc86ed-5989-4b2c-bf16-767b5494a882,CUST-81370268,Terri,Perkins,brianguerra@example.com,+1-320-393-5744,Sarahshire,TN,US,45436,2020-06-21,2023-10-07 03:57:21.146975+00:00,2024-06-01 15:45:04.561856+00:00
120e0da6-4ce2-48be-b5fe-9bb1108f9f6c,CUST-58046572,Chris,Arnold,williamchristensen@example.com,759.379.0356,South Melindahaven,NE,US,00991,,2018-05-17 14:56:30.348867+00:00,2022-02-11 15:12:34.303811+00:00
4c99827c-b46c-456e-92bf-df1a856a1fe0,CUST-03105953,Gregory,Cox,huntermichael@example.org,626-972-6966x824,Nicholasburgh,MD,US,81273,2016-02-09,2022-01-22 03:40:25.454174+00:00,2024-02-14 17:51:39.424095+00:00
ea227cd1-876e-47fc-935c-7406a6569d17,CUST-40352621,Rachael,Brown,kennedykristopher@example.org,210.203.1539x1204,Gonzalezmouth,MO,US,29469,,2022-08-30 16:09:30.554633+00:00,2023-07-22 16:01:38.749841+00:00
e5807900-98d9-4733-89a4-020af973d658,CUST-04513293,David,Miller,rgarcia@example.org,983-208-6370x1267,Guzmanland,KY,US,17338,,2018-08-01 19:14:46.177137+00:00,2022-06-09 14:40:10.751552+00:00
16641aef-3dc5-4fd1-88ee-346788f2003b,CUST-44682040,Christopher,Carson,hopkinscheyenne@example.net,700.365.9534x79576,New Samuel,CT,US,28770,,2025-05-05 01:36:32.907390+00:00,2025-07-02 10:47:23.448548+00:00
033dc233-a12d-46bf-bc71-caba0771c219,CUST-32472712,Danielle,Villa,richard39@example.com,741.284.9869x35028,West Ryanmouth,NV,US,28936,,2018-10-11 09:17:30.939059+00:00,2019-09-25 23:20:10.109969+00:00
f63964df-c153-4920-a847-486cde4e5667,CUST-86669617,Courtney,White,dpetty@example.com,001-991-210-7248x3516,North Johnfort,NH,US,44062,,2020-11-22 04:27:29.116755+00:00,2024-07-20 09:24:52.535980+00:00
9fd03579-aaff-460f-ae4c-338cc0233c27,CUST-59467385,Jacob,Thompson,zcoleman@example.com,001-458-607-1906x45700,Hernandezshire,MN,US,87411,2023-08-08,2025-08-20 10:16:38.330250+00:00,2025-11-08 14:07:09.788691+00:00
118f79b5-1282-417e-9c1e-fd81065d45a4,CUST-94725948,Scott,Webb,kwilson@example.com,+1-585-831-4000x23767,West Christopherland,IN,US,51441,,2021-02-21 10:59:53.975557+00:00,2023-09-20 10:36:55.098496+00:00
2d89debd-bf1e-4985-ac8c-0e47fa33b40b,CUST-36499798,Michael,Martinez,kjones@example.net,759-856-9231x83142,East Michaelside,IL,US,62385,,2020-05-02 17:03:42.029871+00:00,2022-04-28 19:03:30.698838+00:00
f71e8e41-8075-40cb-9a83-362f9e9f9a73,CUST-48606150,Joshua,Ward,ncollins@example.net,8026089140,Bennettburgh,ME,US,74269,2013-04-30,2024-06-26 17:09:26.780804+00:00,2024-11-03 14:18:16.107199+00:00
c5f385a2-52b7-45f3-b9f6-36a3ff2e2896,CUST-43071417,Kevin,Walters,steven99@example.net,(947)223-6611x7614,Port Sean,TX,US,88714,2012-11-25,2018-08-03 11:15:19.008578+00:00,2019-11-20 11:21:07.123669+00:00
a9e575cc-8647-43c7-bf5c-79f096a8cc32,CUST-61117247,Erin,Hartman,scottrobert@example.org,001-746-719-2400x1202,Lisaville,WY,US,60838,,2026-02-20 07:44:18.088027+00:00,2026-02-22 10:01:48.748673+00:00
3a0d08af-b082-4d23-acdb-d8b9f324ff92,CUST-12934047,Frederick,Jones,nathan60@example.org,001-967-814-0620x9631,Andreamouth,CT,US,33584,2012-09-22,2019-06-13 00:14:55.411577+00:00,2022-09-06 06:49:44.839400+00:00
09f5f33e-a315-43ff-a434-55c6a1220b64,CUST-09867800,Anthony,Jones,jameslee@example.net,5252751081,Lake Michaeltown,MD,US,52699,2011-04-14,2021-08-01 20:38:00.527503+00:00,2025-02-26 15:29:50.006590+00:00
7d26ff8c-91c2-4c1b-99f8-00bf5faae000,CUST-53989547,Robert,Davidson,raychristopher@example.net,(431)495-9035x7906,Amyland,IA,US,75956,,2022-08-24 20:02:54.590854+00:00,2023-10-27 15:44:04.923451+00:00
42852b15-aacf-4a18-80ec-ef5d9600086e,CUST-28727651,Valerie,Duffy,austin00@example.net,531.306.5267x7676,Mirandatown,LA,US,89454,,2025-03-25 21:22:03.554873+00:00,2025-12-01 18:43:11.400014+00:00
65f59c7c-b58f-4d2a-889b-aced10ac04a7,CUST-28647923,Christopher,Kaiser,rmiller@example.org,478-882-4481x564,Meganchester,RI,US,36064,,2020-01-12 01:57:39.432144+00:00,2024-06-11 08:32:00.954977+00:00
12d8d09d-ab3f-4f6d-9d0b-4c465909f5ac,CUST-61314897,Heather,Hull,matthew14@example.com,(530)413-7189,Sandersstad,PW,US,17961,2021-03-04,2025-08-30 02:27:12.539053+00:00,2026-01-01 17:31:12.978279+00:00
4bada289-c21a-49dd-be30-ef5171eadc92,CUST-40143664,Lisa,Cross,khudson@example.com,+1-566-564-5029x9718,New Jorgeberg,IA,US,44079,,2022-02-22 01:16:26.362132+00:00,2023-02-26 20:27:38.588788+00:00
0bec88e0-b77a-464b-8751-dd5586634040,CUST-71963142,Ashley,Moreno,pricepaul@example.org,(943)590-8159,West Sandra,TN,US,91593,,2019-05-12 00:17:30.817254+00:00,2024-05-16 22:31:10.259018+00:00
15741e98-9c0b-4347-9ca8-11a1af7f0911,CUST-59429689,Justin,Simpson,brianahunt@example.com,(960)771-8709,Port Andrea,MD,US,09005,,2026-03-04 04:14:20.732691+00:00,2026-03-25 01:13:50.736727+00:00
9c617e7b-fdd4-4ea8-bb2d-310720f8bffa,CUST-09713738,Amy,Munoz,sandra34@example.org,684-597-2779x13450,South Charles,NJ,US,50166,2012-12-31,2023-09-14 16:45:47.530044+00:00,2024-03-14 07:04:53.289301+00:00
dc6d69c6-9ecc-47af-811c-9c1ac0b8483a,CUST-46857678,Jennifer,Paul,josephgomez@example.net,(590)497-0468,South Jason,WV,US,47649,,2021-05-14 00:10:02.819146+00:00,2025-07-23 16:00:51.585719+00:00
5bb6e025-a9a7-4f37-8e9a-0e0f15af70cc,CUST-53401099,Angela,Long,vdelgado@example.com,999.707.3707x434,North Karashire,MH,US,67575,2009-03-01,2022-10-19 22:53:31.918948+00:00,2023-10-11 17:13:08.941874+00:00
088c8a67-9187-436b-969d-66dfe5776234,CUST-42168516,James,Vasquez,adamcarpenter@example.net,888-536-1645,North Randall,DE,US,78935,,2025-02-23 12:10:26.312854+00:00,2025-08-05 08:23:29.019066+00:00
ff9bea92-f6b5-4d1e-82c1-cca084722899,CUST-24278108,John,Brown,mendozamichael@example.com,842-427-6903,Tannerview,KY,US,29570,2012-05-12,2022-10-01 17:24:20.696119+00:00,2024-07-23 08:24:22.138202+00:00
f3350bd8-cacf-4abe-8b2f-4c2274ab6a30,CUST-85574926,Wanda,Thomas,ngross@example.org,+1-323-960-3165x08755,Port Barbara,VT,US,17914,,2025-06-22 18:18:50.574621+00:00,2026-03-23 09:31:03.524477+00:00
125bbd93-dd01-4adb-970a-f45c5050339e,CUST-77188874,Brooke,Green,javiermahoney@example.org,940-773-1919,Paulbury,HI,US,53184,,2023-04-15 03:26:06.378992+00:00,2025-07-04 02:35:33.712418+00:00
bea410f4-583b-451b-b6bc-0f3e4485d04d,CUST-69876348,Rachel,Foster,steven22@example.org,9302859388,Shellyfort,NE,US,67917,2009-04-08,2024-09-27 21:07:09.647728+00:00,2025-06-16 06:18:43.324657+00:00
f731904f-aca4-4e51-a822-32807189d3a9,CUST-23312278,Brian,Hobbs,castrowilliam@example.com,001-503-644-4807x738,Jacobmouth,IN,US,41855,,2024-09-06 06:31:57.547493+00:00,2024-12-29 16:05:06.562819+00:00
aa6a521d-65f1-44ee-b4ed-f457513611e9,CUST-83890505,Eric,Ross,fortiz@example.com,(664)206-0093x037,Lake Jessicachester,SD,US,29806,,2022-11-15 03:49:30.591014+00:00,2024-09-21 21:24:32.092533+00:00
8ce0f7b3-d4f2-4702-a4f4-e19646285549,CUST-40313383,Thomas,Lara,jnelson@example.com,(885)717-7565,Robertville,ND,US,11346,,2023-01-19 11:31:31.107208+00:00,2023-11-26 23:04:56.664863+00:00
dda69452-d468-46e2-8d5a-3638d1f680bb,CUST-63680524,Mark,Hines,christopher06@example.net,895-827-6165x5322,Gregorymouth,CA,US,76563,,2021-03-13 12:45:14.033374+00:00,2025-11-19 00:21:51.115905+00:00
f674077a-fc8b-422c-982d-6db02382aea9,CUST-26635057,Aaron,Lane,goodmankimberly@example.net,+1-576-763-4283x3238,Martinborough,NJ,US,12789,2009-10-19,2023-08-08 16:59:27.366968+00:00,2024-10-31 17:04:18.239467+00:00
d9903e5e-ded0-48b3-9c3c-91f427409805,CUST-06045409,Ryan,Fuller,stacypearson@example.org,313-448-2655,Spencerborough,VI,US,36881,,2018-09-06 18:24:24.998810+00:00,2022-07-09 11:00:27.944889+00:00
7a261f7c-569d-43da-a84e-3e46932a15bf,CUST-14639709,Alexander,Rivera,lauren29@example.com,9965501772,New Jean,GA,US,76816,2020-12-21,2022-03-09 08:49:57.642154+00:00,2022-06-21 15:40:01.401020+00:00
1c4e7068-f946-4fce-9826-e19bc2d168e0,CUST-31883365,Jennifer,Jacobs,samantha27@example.net,881.364.5376,Danielton,CO,US,31782,2017-01-14,2023-05-04 11:17:52.945635+00:00,2025-10-26 16:14:40.211866+00:00
194b0b3f-145a-4d46-bfde-363e890d634c,CUST-67142275,Kevin,Williams,lisa75@example.com,554.620.6671x24944,Micheleberg,AK,US,94309,2022-02-09,2026-02-24 15:04:05.436588+00:00,2026-03-07 05:41:12.876534+00:00
cfeb9cf7-0451-4c31-a375-05b36cf975d9,CUST-97848389,James,Lopez,eric81@example.org,(936)929-3828,Fernandezfort,ID,US,16751,,2022-08-27 06:20:04.698842+00:00,2024-11-26 03:17:10.855077+00:00
f85ee807-5900-42e8-bb03-d2cb036d84e8,CUST-74339503,Morgan,Alexander,qperez@example.org,541.898.8886x631,Carterborough,IA,US,88436,2022-07-31,2025-12-29 16:38:30.197151+00:00,2026-01-25 21:44:09.081412+00:00
767e7712-632a-40f6-8554-b93f97fa1eb7,CUST-02768067,Austin,Hansen,amandacarter@example.net,606.390.3556,Coleburgh,AR,US,82030,,2018-06-05 18:13:53.362922+00:00,2020-09-17 16:03:53.804171+00:00
1a595185-f146-4f16-ab7e-e7ab25d5a88a,CUST-89803263,Bryce,Miller,valeriehicks@example.org,+1-562-396-6292,Lake Frankfurt,MT,US,58424,,2018-01-24 12:43:52.567589+00:00,2022-08-31 17:21:44.155488+00:00
78e68301-31f1-4bab-8a93-b2a9ee834d73,CUST-35799873,Kerry,Aguirre,christinaarnold@example.com,001-521-247-9599x38693,Port Angela,WA,US,34718,,2020-11-28 04:17:48.033799+00:00,2022-09-27 22:14:00.404407+00:00
9d6d0f2e-5fda-41bc-9584-72d29317c203,CUST-42114585,Nicholas,Elliott,fuenteskelly@example.net,001-618-290-2901x8181,Hollandberg,OK,US,35696,2018-03-09,2021-09-29 02:42:52.226492+00:00,2022-06-09 11:12:27.645629+00:00
01144739-108a-4c96-8635-e34610ec7ca0,CUST-07057377,John,Harris,cgarcia@example.net,+1-661-698-4322x0325,New Lorettabury,NM,US,22222,2020-12-31,2022-05-25 04:28:10.504900+00:00,2026-01-03 12:20:33.417617+00:00
18917c7a-d5cf-4c23-9969-67903f10ec8e,CUST-51366513,Andrew,Kennedy,cainjeremy@example.com,346.431.8476,Antonioberg,PA,US,88480,2011-11-22,2023-10-29 00:38:16.177166+00:00,2024-11-16 06:17:46.067400+00:00
0d5e8256-4b6e-4158-b7a2-727eaf877e6c,CUST-47779320,William,Anderson,damon89@example.com,(395)484-7136x86436,Lake Christopherborough,TN,US,10475,,2022-02-28 19:09:29.966984+00:00,2024-07-19 16:47:22.998381+00:00
147dc74e-c081-4e16-bf75-29e6ae7e5a53,CUST-56278312,Jeremy,Hill,patrickpitts@example.com,+1-596-250-3018x5077,Matthewfort,NV,US,82769,,2025-05-10 23:00:21.441055+00:00,2025-08-20 10:19:10.621509+00:00
a51795e0-cc46-448b-bc43-0576ee154f91,CUST-69171591,Lauren,Brown,sparker@example.com,(874)513-9746,Jenniferport,PA,US,08211,,2018-12-11 10:27:11.974919+00:00,2020-06-30 14:04:00.126292+00:00
742447f4-00ac-41fa-a9b3-dff35072cafe,CUST-24863113,Joshua,Walker,lopezalex@example.org,(607)262-6506x40368,Roblesmouth,GA,US,21154,2014-08-22,2024-07-21 22:32:59.073068+00:00,2025-09-15 18:35:03.667925+00:00
09775fa8-1bba-4e7b-a046-c4581154bb65,CUST-72642725,Bryce,Johnson,fgreen@example.org,(753)954-3469x9480,New Christopherside,NM,US,68974,2024-11-19,2021-10-22 07:05:39.794263+00:00,2022-11-22 19:56:48.854749+00:00
648cf193-7bba-4664-9ac7-140608fa9873,CUST-32923732,Lauren,Harris,suarezkimberly@example.net,854.543.2408,New James,NE,US,72197,2021-09-30,2024-11-19 22:55:49.367585+00:00,2025-07-03 04:33:24.124988+00:00
bda0a135-fefb-43d0-b433-693287c8ac59,CUST-27086502,Carlos,Bowen,cwilliams@example.com,6833174274,Manningside,UT,US,72788,2012-06-21,2025-11-21 10:41:57.535810+00:00,2026-01-08 02:53:51.343834+00:00
6abff765-f3a0-4606-ab3d-30514afa1af1,CUST-25041185,Lindsey,Atkins,bbailey@example.org,2822883469,Walterstad,MD,US,33402,,2020-07-06 06:38:51.923169+00:00,2025-05-25 12:22:24.089491+00:00
d15916e4-332f-4d20-8580-9b61bf61d71f,CUST-35252615,Barbara,Newton,gpalmer@example.net,2565250668,Kentburgh,MT,US,42012,,2020-12-06 08:39:07.193707+00:00,2024-05-29 21:57:07.244174+00:00
a4eba53e-5136-40f9-ba94-0ae061d746f6,CUST-37323429,Brian,Smith,trevor69@example.net,259-726-8087x309,East Miranda,MS,US,25327,2022-07-01,2019-01-10 04:37:11.334271+00:00,2024-05-22 19:43:56.035905+00:00
15ddf4d2-f0cf-4627-ab77-ef4469a9cdc1,CUST-52255519,Denise,Crawford,fsnyder@example.com,480-542-1000x621,Alisonborough,MO,US,31827,2021-06-03,2020-02-06 00:27:26.078705+00:00,2021-10-04 02:39:19.663869+00:00
449663e9-a4c8-4355-961e-fb633420e055,CUST-89044952,Robert,Chung,michael02@example.net,(591)648-0405x41273,Brandonstad,MH,US,50669,,2022-06-26 12:05:05.994886+00:00,2024-07-21 14:36:05.248504+00:00
87b06150-a59a-4b36-863a-cc9feb5514c4,CUST-47623622,Adriana,Hernandez,ddelgado@example.org,557.796.6994,Jacobsstad,MH,US,90910,,2023-10-10 04:34:45.686118+00:00,2024-08-28 23:43:29.121571+00:00
773e2764-4c49-4cf2-95c7-77443aa66602,CUST-59434967,Steve,Hoffman,stephenwade@example.org,001-373-330-0627x727,West Dana,OR,US,36814,,2025-06-17 00:19:05.193234+00:00,2025-07-15 15:24:24.999814+00:00
6ee73152-2b38-4379-9139-6c2cbabf8571,CUST-73650733,David,King,alvarezcatherine@example.org,3684326202,North Brandi,FM,US,69831,,2024-11-03 15:29:11.502951+00:00,2025-07-08 05:27:41.831903+00:00
8facdb1c-57ff-4414-8b82-0dab80f9e383,CUST-30656335,James,James,jacqueline02@example.net,218-865-7236x403,Morrisville,PW,US,74340,2020-10-20,2021-07-05 09:35:45.545901+00:00,2022-04-04 09:42:33.813156+00:00
b16ca51e-4f47-462c-a754-756e5148d73f,CUST-90476639,Bradley,Howard,lbailey@example.com,(463)259-0434,Baileyfort,FM,US,52113,2015-03-28,2020-09-24 21:28:34.386301+00:00,2025-04-10 19:44:24.345459+00:00
017f5d87-a6d0-4fa1-a82b-73d8db53c784,CUST-19567731,Laura,Pierce,kimberlyadams@example.net,+1-330-469-2905x543,Heatherburgh,OR,US,35833,2012-01-13,2020-01-10 07:36:45.125866+00:00,2021-06-03 15:59:55.921153+00:00
1888e2ac-4f50-457a-9daf-1dd02f0181a6,CUST-26035425,Danielle,Soto,melissa95@example.net,6139264473,New Patriciaport,NC,US,92400,2024-07-29,2022-06-09 23:27:22.677588+00:00,2025-10-24 15:01:36.381105+00:00
2c9fd645-18a7-4402-b054-37f8e43f2eeb,CUST-85527993,Patrick,White,william01@example.net,001-903-917-4870x418,Stantontown,NH,US,66038,2009-05-25,2023-03-09 04:48:28.879909+00:00,2024-04-12 05:23:10.879647+00:00
3ae5d679-74b1-4c60-961b-fbfdf6983d1c,CUST-38143597,James,Horton,michaelgross@example.org,252-441-5779x25853,South Shelby,MS,US,48315,,2018-03-23 01:24:06.916296+00:00,2020-12-22 05:39:05.764466+00:00
a65fa8f7-a1f5-475c-b0b6-8063bfc8f200,CUST-38144932,Angela,Norman,shannon18@example.net,4534378512,Cynthiaborough,WY,US,44399,,2025-10-29 02:38:48.512966+00:00,2026-01-13 17:54:26.898229+00:00
5c04784d-d4fb-4824-8363-dd010faa7ae9,CUST-61410488,Oscar,Riley,samuel46@example.net,872-989-6308x121,Lake Catherine,DE,US,19525,,2023-05-04 23:40:43.242270+00:00,2024-02-15 22:30:16.131572+00:00
acca2c41-e539-4c06-baf7-97ad3623f081,CUST-72730140,Abigail,Johnson,cpowell@example.com,001-516-510-2779x885,Davisborough,TX,US,67878,2009-10-05,2024-08-23 13:40:15.812722+00:00,2025-08-22 16:22:57.700300+00:00
3e303408-8323-4512-8760-b7cb2497d365,CUST-67961207,Audrey,Carroll,deanjames@example.org,918-618-4397x901,East Clairemouth,HI,US,97204,,2018-05-11 23:02:27.957598+00:00,2022-09-07 19:39:30.966450+00:00
ec829c50-1766-4ef4-a79b-6d74aa0b6700,CUST-54380072,Lacey,Barnett,jasonbailey@example.com,001-898-291-4685x64922,Grantfort,FL,US,47878,2021-05-05,2019-07-14 04:14:07.349489+00:00,2021-05-24 07:04:37.574380+00:00
d4266b1c-8f18-4927-be4c-319e4131b3aa,CUST-61271390,Martin,Gutierrez,fjones@example.org,+1-835-838-9909x69594,New Eric,ME,US,01542,2014-01-21,2024-01-24 05:14:33.143136+00:00,2024-02-21 23:05:58.270097+00:00
e1081eb1-3dae-4772-b16f-c648bc238c07,CUST-65611874,Brent,Mendoza,cheryl11@example.com,(539)701-5997x364,Lake Taylorville,SC,US,81801,2011-01-27,2023-06-15 02:37:17.641335+00:00,2023-08-05 19:30:55.786055+00:00
0a6d5e03-da28-4b27-9a9d-3681a3cbfa1a,CUST-86610916,Michael,Mitchell,ashleygraves@example.org,(804)442-1851x203,Downsbury,IL,US,49869,2014-03-19,2025-09-10 03:48:17.374228+00:00,2025-11-22 21:22:13.044897+00:00
00ba19b9-2da7-4466-a4a6-a20b403b4fc1,CUST-75425523,Kenneth,Benson,jennaanderson@example.com,756-888-0728,North Tonyside,ND,US,81399,,2020-05-25 07:25:26.108798+00:00,2022-11-29 10:36:53.026711+00:00
8c3492ca-e2b9-471a-9e42-7585a5d146ae,CUST-05105119,Susan,Brandt,waltonjustin@example.org,911-258-2282x5857,New Angela,AZ,US,59643,,2024-08-31 17:19:52.481833+00:00,2024-09-10 12:07:35.096821+00:00
6bc414ef-5e3f-472b-a3dc-555cc4407776,CUST-05285625,Mark,Holmes,juliemcintosh@example.com,788-700-9724,Dustinberg,PR,US,18254,2010-02-10,2023-10-28 11:47:59.852864+00:00,2024-02-08 06:16:32.298400+00:00
47061d65-abe7-49d1-9b4f-0c85311f1043,CUST-40456847,Nicole,Bryant,nmartin@example.org,722-792-7106x9767,Port Cole,AR,US,70292,,2020-09-15 14:01:32.704595+00:00,2022-12-12 01:24:42.517407+00:00
9a28e9a5-8959-438f-abc8-1fa24496b915,CUST-32364511,Amy,Reynolds,owenspaula@example.com,5802794661,North Jessica,AS,US,45992,2015-02-14,2024-11-10 16:40:54.885987+00:00,2025-02-01 15:59:40.612904+00:00
03751856-56d9-4f8c-a716-a578308e8eb7,CUST-64720958,Taylor,Smith,haleroberta@example.net,001-513-530-5715x1959,Mosleystad,CO,US,27777,,2026-01-13 20:58:54.364931+00:00,2026-01-26 10:34:21.214802+00:00
9369075c-36cd-41f7-81fa-aa3df9ec9178,CUST-97546823,William,Wells,andersonseth@example.org,405-833-9902x659,Riverashire,IA,US,63787,,2024-11-17 13:38:04.858505+00:00,2025-08-07 23:26:18.038690+00:00
324ba43b-69a9-4cf8-9953-3dd10e7ec76b,CUST-88177220,Lindsay,Miller,michellethompson@example.org,411-703-9747,Haynesport,NE,US,86355,,2019-08-27 11:28:34.529320+00:00,2024-12-19 06:16:16.266830+00:00
